# Huayan Robotics HR_S50-2000 Point-to-Point Trajectory
# Generated: 2026-02-01
# Contact: yuesj@huayan-robotics.com
# Website: https://www.huayan-robotics.com
#
# Start (deg): 0.00, -90.00, 90.00, 0.00, -90.00, 0.00
# Goal (deg): 45.00, -60.00, 60.00, 30.00, -60.00, 45.00
# Total time: 25.46 s
# Sample rate: 250.00 Hz
# Points: 6366
#
# Units: time(s), position(deg), velocity(deg/s), acceleration(deg/s^2)
#
time,j1_pos,j2_pos,j3_pos,j4_pos,j5_pos,j6_pos,j1_vel,j2_vel,j3_vel,j4_vel,j5_vel,j6_vel,j1_acc,j2_acc,j3_acc,j4_acc,j5_acc,j6_acc
22.968000,38.4012,-64.3992,64.3992,25.6008,-64.3992,38.4012,0.0017,0.0011,-0.0011,0.0011,0.0011,0.0017,-1.9272,-1.2848,1.2848,-1.2848,-1.2848,-1.9272
22.972000,38.4012,-64.3992,64.3992,25.6008,-64.3992,38.4012,0.0038,0.0025,-0.0025,0.0025,0.0025,0.0038,2.9425,1.9616,-1.9616,1.9616,1.9616,2.9425
22.976000,38.4013,-64.3991,64.3991,25.6009,-64.3991,38.4013,0.0247,0.0165,-0.0165,0.0165,0.0165,0.0247,7.4820,4.9880,-4.9880,4.9880,4.9880,7.4820
22.980000,38.4015,-64.3990,64.3990,25.6010,-64.3990,38.4015,0.0631,0.0421,-0.0421,0.0421,0.0421,0.0631,11.6536,7.7691,-7.7691,7.7691,7.7691,11.6536
22.984000,38.4018,-64.3988,64.3988,25.6012,-64.3988,38.4018,0.1175,0.0783,-0.0783,0.0783,0.0783,0.1175,15.4672,10.3115,-10.3115,10.3115,10.3115,15.4672
22.988000,38.4024,-64.3984,64.3984,25.6016,-64.3984,38.4024,0.1864,0.1243,-0.1243,0.1243,0.1243,0.1864,18.9327,12.6218,-12.6218,12.6218,12.6218,18.9327
22.992000,38.4033,-64.3978,64.3978,25.6022,-64.3978,38.4033,0.2685,0.1790,-0.1790,0.1790,0.1790,0.2685,22.0599,14.7066,-14.7066,14.7066,14.7066,22.0599
22.996000,38.4046,-64.3969,64.3969,25.6031,-64.3969,38.4046,0.3624,0.2416,-0.2416,0.2416,0.2416,0.3624,24.8588,16.5726,-16.5726,16.5726,16.5726,24.8588
23.000000,38.4062,-64.3958,64.3958,25.6042,-64.3958,38.4062,0.4669,0.3113,-0.3113,0.3113,0.3113,0.4669,27.3393,18.2262,-18.2262,18.2262,18.2262,27.3393
23.004000,38.4083,-64.3944,64.3944,25.6056,-64.3944,38.4083,0.5807,0.3872,-0.3872,0.3872,0.3872,0.5807,29.5113,19.6742,-19.6742,19.6742,19.6742,29.5113
23.008000,38.4109,-64.3927,64.3927,25.6073,-64.3927,38.4109,0.7026,0.4684,-0.4684,0.4684,0.4684,0.7026,31.3848,20.9232,-20.9232,20.9232,20.9232,31.3848
23.012000,38.4140,-64.3907,64.3907,25.6093,-64.3907,38.4140,0.8314,0.5543,-0.5543,0.5543,0.5543,0.8314,32.9695,21.9797,-21.9797,21.9797,21.9797,32.9695
23.016000,38.4176,-64.3883,64.3883,25.6117,-64.3883,38.4176,0.9660,0.6440,-0.6440,0.6440,0.6440,0.9660,34.2754,22.8503,-22.8503,22.8503,22.8503,34.2754
23.020000,38.4217,-64.3855,64.3855,25.6145,-64.3855,38.4217,1.1053,0.7369,-0.7369,0.7369,0.7369,1.1053,35.3125,23.5417,-23.5417,23.5417,23.5417,35.3125
23.024000,38.4264,-64.3824,64.3824,25.6176,-64.3824,38.4264,1.2482,0.8321,-0.8321,0.8321,0.8321,1.2482,36.0906,24.0604,-24.0604,24.0604,24.0604,36.0906
23.028000,38.4317,-64.3789,64.3789,25.6211,-64.3789,38.4317,1.3937,0.9291,-0.9291,0.9291,0.9291,1.3937,36.6196,24.4131,-24.4131,24.4131,24.4131,36.6196
23.032000,38.4376,-64.3750,64.3750,25.6250,-64.3750,38.4376,1.5408,1.0272,-1.0272,1.0272,1.0272,1.5408,36.9095,24.6063,-24.6063,24.6063,24.6063,36.9095
23.036000,38.4440,-64.3707,64.3707,25.6293,-64.3707,38.4440,1.6886,1.1258,-1.1258,1.1258,1.1258,1.6886,36.9701,24.6467,-24.6467,24.6467,24.6467,36.9701
23.040000,38.4511,-64.3660,64.3660,25.6340,-64.3660,38.4511,1.8363,1.2242,-1.2242,1.2242,1.2242,1.8363,36.8114,24.5409,-24.5409,24.5409,24.5409,36.8114
23.044000,38.4587,-64.3609,64.3609,25.6391,-64.3609,38.4587,1.9829,1.3219,-1.3219,1.3219,1.3219,1.9829,36.4432,24.2955,-24.2955,24.2955,24.2955,36.4432
23.048000,38.4669,-64.3554,64.3554,25.6446,-64.3554,38.4669,2.1276,1.4184,-1.4184,1.4184,1.4184,2.1276,35.8755,23.9170,-23.9170,23.9170,23.9170,35.8755
23.052000,38.4757,-64.3495,64.3495,25.6505,-64.3495,38.4757,2.2696,1.5131,-1.5131,1.5131,1.5131,2.2696,35.1181,23.4121,-23.4121,23.4121,23.4121,35.1181
23.056000,38.4851,-64.3433,64.3433,25.6567,-64.3433,38.4851,2.4083,1.6055,-1.6055,1.6055,1.6055,2.4083,34.1811,22.7874,-22.7874,22.7874,22.7874,34.1811
23.060000,38.4950,-64.3367,64.3367,25.6633,-64.3367,38.4950,2.5428,1.6952,-1.6952,1.6952,1.6952,2.5428,33.0742,22.0495,-22.0495,22.0495,22.0495,33.0742
23.064000,38.5054,-64.3297,64.3297,25.6703,-64.3297,38.5054,2.6726,1.7818,-1.7818,1.7818,1.7818,2.6726,31.8074,21.2050,-21.2050,21.2050,21.2050,31.8074
23.068000,38.5164,-64.3224,64.3224,25.6776,-64.3224,38.5164,2.7971,1.8647,-1.8647,1.8647,1.8647,2.7971,30.3907,20.2604,-20.2604,20.2604,20.2604,30.3907
23.072000,38.5278,-64.3148,64.3148,25.6852,-64.3148,38.5278,2.9156,1.9437,-1.9437,1.9437,1.9437,2.9156,28.8338,19.2225,-19.2225,19.2225,19.2225,28.8338
23.076000,38.5397,-64.3069,64.3069,25.6931,-64.3069,38.5397,3.0276,2.0184,-2.0184,2.0184,2.0184,3.0276,27.1467,18.0978,-18.0978,18.0978,18.0978,27.1467
23.080000,38.5520,-64.2987,64.2987,25.7013,-64.2987,38.5520,3.1326,2.0884,-2.0884,2.0884,2.0884,3.1326,25.3394,16.8929,-16.8929,16.8929,16.8929,25.3394
23.084000,38.5647,-64.2902,64.2902,25.7098,-64.2902,38.5647,3.2302,2.1534,-2.1534,2.1534,2.1534,3.2302,23.4216,15.6144,-15.6144,15.6144,15.6144,23.4216
23.088000,38.5778,-64.2814,64.2814,25.7186,-64.2814,38.5778,3.3198,2.2132,-2.2132,2.2132,2.2132,3.3198,21.4034,14.2689,-14.2689,14.2689,14.2689,21.4034
23.092000,38.5913,-64.2725,64.2725,25.7275,-64.2725,38.5913,3.4013,2.2675,-2.2675,2.2675,2.2675,3.4013,19.2946,12.8631,-12.8631,12.8631,12.8631,19.2946
23.096000,38.6050,-64.2633,64.2633,25.7367,-64.2633,38.6050,3.4741,2.3161,-2.3161,2.3161,2.3161,3.4741,17.1052,11.4035,-11.4035,11.4035,11.4035,17.1052
23.100000,38.6191,-64.2540,64.2540,25.7460,-64.2540,38.6191,3.5380,2.3587,-2.3587,2.3587,2.3587,3.5380,14.8450,9.8967,-9.8967,9.8967,9.8967,14.8450
23.104000,38.6333,-64.2445,64.2445,25.7555,-64.2445,38.6333,3.5928,2.3952,-2.3952,2.3952,2.3952,3.5928,12.5240,8.3493,-8.3493,8.3493,8.3493,12.5240
23.108000,38.6478,-64.2348,64.2348,25.7652,-64.2348,38.6478,3.6381,2.4254,-2.4254,2.4254,2.4254,3.6381,10.1520,6.7680,-6.7680,6.7680,6.7680,10.1520
23.112000,38.6624,-64.2251,64.2251,25.7749,-64.2251,38.6624,3.6739,2.4493,-2.4493,2.4493,2.4493,3.6739,7.7390,5.1593,-5.1593,5.1593,5.1593,7.7390
23.116000,38.6772,-64.2152,64.2152,25.7848,-64.2152,38.6772,3.7000,2.4667,-2.4667,2.4667,2.4667,3.7000,5.2949,3.5299,-3.5299,3.5299,3.5299,5.2949
23.120000,38.6920,-64.2053,64.2053,25.7947,-64.2053,38.6920,3.7163,2.4775,-2.4775,2.4775,2.4775,3.7163,2.8295,1.8863,-1.8863,1.8863,1.8863,2.8295
23.124000,38.7069,-64.1954,64.1954,25.8046,-64.1954,38.7069,3.7226,2.4817,-2.4817,2.4817,2.4817,3.7226,0.3528,0.2352,-0.2352,0.2352,0.2352,0.3528
23.128000,38.7218,-64.1855,64.1855,25.8145,-64.1855,38.7218,3.7191,2.4794,-2.4794,2.4794,2.4794,3.7191,-2.1252,-1.4168,1.4168,-1.4168,-1.4168,-2.1252
23.132000,38.7366,-64.1756,64.1756,25.8244,-64.1756,38.7366,3.7056,2.4704,-2.4704,2.4704,2.4704,3.7056,-4.5948,-3.0632,3.0632,-3.0632,-3.0632,-4.5948
23.136000,38.7514,-64.1657,64.1657,25.8343,-64.1657,38.7514,3.6823,2.4549,-2.4549,2.4549,2.4549,3.6823,-7.0460,-4.6973,4.6973,-4.6973,-4.6973,-7.0460
23.140000,38.7661,-64.1560,64.1560,25.8440,-64.1560,38.7661,3.6493,2.4329,-2.4329,2.4329,2.4329,3.6493,-9.4689,-6.3126,6.3126,-6.3126,-6.3126,-9.4689
23.144000,38.7806,-64.1463,64.1463,25.8537,-64.1463,38.7806,3.6066,2.4044,-2.4044,2.4044,2.4044,3.6066,-11.8535,-7.9024,7.9024,-7.9024,-7.9024,-11.8535
23.148000,38.7949,-64.1367,64.1367,25.8633,-64.1367,38.7949,3.5545,2.3697,-2.3697,2.3697,2.3697,3.5545,-14.1901,-9.4601,9.4601,-9.4601,-9.4601,-14.1901
23.152000,38.8090,-64.1273,64.1273,25.8727,-64.1273,38.8090,3.4932,2.3288,-2.3288,2.3288,2.3288,3.4932,-16.4686,-10.9791,10.9791,-10.9791,-10.9791,-16.4686
23.156000,38.8228,-64.1181,64.1181,25.8819,-64.1181,38.8228,3.4229,2.2819,-2.2819,2.2819,2.2819,3.4229,-18.6792,-12.4528,12.4528,-12.4528,-12.4528,-18.6792
23.160000,38.8364,-64.1091,64.1091,25.8909,-64.1091,38.8364,3.3439,2.2292,-2.2292,2.2292,2.2292,3.3439,-20.8119,-13.8746,13.8746,-13.8746,-13.8746,-20.8119
23.164000,38.8496,-64.1003,64.1003,25.8997,-64.1003,38.8496,3.2565,2.1710,-2.1710,2.1710,2.1710,3.2565,-22.8569,-15.2379,15.2379,-15.2379,-15.2379,-22.8569
23.168000,38.8624,-64.0917,64.0917,25.9083,-64.0917,38.8624,3.1611,2.1074,-2.1074,2.1074,2.1074,3.1611,-24.8043,-16.5362,16.5362,-16.5362,-16.5362,-24.8043
23.172000,38.8749,-64.0834,64.0834,25.9166,-64.0834,38.8749,3.0582,2.0388,-2.0388,2.0388,2.0388,3.0582,-26.6440,-17.7627,17.7627,-17.7627,-17.7627,-26.6440
23.176000,38.8869,-64.0754,64.0754,25.9246,-64.0754,38.8869,2.9481,1.9654,-1.9654,1.9654,1.9654,2.9481,-28.3664,-18.9109,18.9109,-18.9109,-18.9109,-28.3664
23.180000,38.8984,-64.0677,64.0677,25.9323,-64.0677,38.8984,2.8314,1.8876,-1.8876,1.8876,1.8876,2.8314,-29.9613,-19.9742,19.9742,-19.9742,-19.9742,-29.9613
23.184000,38.9095,-64.0603,64.0603,25.9397,-64.0603,38.9095,2.7086,1.8058,-1.8058,1.8058,1.8058,2.7086,-31.4190,-20.9460,20.9460,-20.9460,-20.9460,-31.4190
23.188000,38.9201,-64.0533,64.0533,25.9467,-64.0533,38.9201,2.5803,1.7202,-1.7202,1.7202,1.7202,2.5803,-32.7295,-21.8196,21.8196,-21.8196,-21.8196,-32.7295
23.192000,38.9302,-64.0466,64.0466,25.9534,-64.0466,38.9302,2.4470,1.6313,-1.6313,1.6313,1.6313,2.4470,-33.8829,-22.5886,22.5886,-22.5886,-22.5886,-33.8829
23.196000,38.9397,-64.0402,64.0402,25.9598,-64.0402,38.9397,2.3095,1.5396,-1.5396,1.5396,1.5396,2.3095,-34.8693,-23.2462,23.2462,-23.2462,-23.2462,-34.8693
23.200000,38.9486,-64.0342,64.0342,25.9658,-64.0342,38.9486,2.1683,1.4455,-1.4455,1.4455,1.4455,2.1683,-35.6788,-23.7859,23.7859,-23.7859,-23.7859,-35.6788
23.204000,38.9570,-64.0287,64.0287,25.9713,-64.0287,38.9570,2.0243,1.3495,-1.3495,1.3495,1.3495,2.0243,-36.3015,-24.2010,24.2010,-24.2010,-24.2010,-36.3015
23.208000,38.9648,-64.0235,64.0235,25.9765,-64.0235,38.9648,1.8781,1.2521,-1.2521,1.2521,1.2521,1.8781,-36.7275,-24.4850,24.4850,-24.4850,-24.4850,-36.7275
23.212000,38.9720,-64.0186,64.0186,25.9814,-64.0186,38.9720,1.7307,1.1538,-1.1538,1.1538,1.1538,1.7307,-36.9468,-24.6312,24.6312,-24.6312,-24.6312,-36.9468
23.216000,38.9787,-64.0142,64.0142,25.9858,-64.0142,38.9787,1.5829,1.0552,-1.0552,1.0552,1.0552,1.5829,-36.9496,-24.6331,24.6331,-24.6331,-24.6331,-36.9496
23.220000,38.9847,-64.0102,64.0102,25.9898,-64.0102,38.9847,1.4354,0.9570,-0.9570,0.9570,0.9570,1.4354,-36.7260,-24.4840,24.4840,-24.4840,-24.4840,-36.7260
23.224000,38.9901,-64.0066,64.0066,25.9934,-64.0066,38.9901,1.2894,0.8596,-0.8596,0.8596,0.8596,1.2894,-36.2661,-24.1774,24.1774,-24.1774,-24.1774,-36.2661
23.228000,38.9950,-64.0033,64.0033,25.9967,-64.0033,38.9950,1.1456,0.7638,-0.7638,0.7638,0.7638,1.1456,-35.5599,-23.7066,23.7066,-23.7066,-23.7066,-35.5599
23.232000,38.9993,-64.0005,64.0005,25.9995,-64.0005,38.9993,1.0052,0.6702,-0.6702,0.6702,0.6702,1.0052,-34.5976,-23.0651,23.0651,-23.0651,-23.0651,-34.5976
23.236000,39.0031,-63.9980,63.9980,26.0020,-63.9980,39.0031,0.8692,0.5795,-0.5795,0.5795,0.5795,0.8692,-33.3692,-22.2461,22.2461,-22.2461,-22.2461,-33.3692
23.240000,39.0063,-63.9958,63.9958,26.0042,-63.9958,39.0063,0.7386,0.4924,-0.4924,0.4924,0.4924,0.7386,-31.8648,-21.2432,21.2432,-21.2432,-21.2432,-31.8648
23.244000,39.0090,-63.9940,63.9940,26.0060,-63.9940,39.0090,0.6147,0.4098,-0.4098,0.4098,0.4098,0.6147,-30.0746,-20.0497,20.0497,-20.0497,-20.0497,-30.0746
23.248000,39.0112,-63.9925,63.9925,26.0075,-63.9925,39.0112,0.4984,0.3323,-0.3323,0.3323,0.3323,0.4984,-27.9886,-18.6591,18.6591,-18.6591,-18.6591,-27.9886
23.252000,39.0130,-63.9913,63.9913,26.0087,-63.9913,39.0130,0.3912,0.2608,-0.2608,0.2608,0.2608,0.3912,-25.5969,-17.0646,17.0646,-17.0646,-17.0646,-25.5969
23.256000,39.0143,-63.9904,63.9904,26.0096,-63.9904,39.0143,0.2941,0.1961,-0.1961,0.1961,0.1961,0.2941,-22.8896,-15.2598,15.2598,-15.2598,-15.2598,-22.8896
23.260000,39.0153,-63.9898,63.9898,26.0102,-63.9898,39.0153,0.2085,0.1390,-0.1390,0.1390,0.1390,0.2085,-19.8569,-13.2379,13.2379,-13.2379,-13.2379,-19.8569
23.264000,39.0160,-63.9893,63.9893,26.0107,-63.9893,39.0160,0.1357,0.0905,-0.0905,0.0905,0.0905,0.1357,-16.4887,-10.9925,10.9925,-10.9925,-10.9925,-16.4887
23.268000,39.0165,-63.9890,63.9890,26.0110,-63.9890,39.0165,0.0770,0.0514,-0.0514,0.0514,0.0514,0.0770,-12.7752,-8.5168,8.5168,-8.5168,-8.5168,-12.7752
23.272000,39.0167,-63.9889,63.9889,26.0111,-63.9889,39.0167,0.0339,0.0226,-0.0226,0.0226,0.0226,0.0339,-8.7065,-5.8043,5.8043,-5.8043,-5.8043,-8.7065
23.276000,39.0167,-63.9888,63.9888,26.0112,-63.9888,39.0167,0.0079,0.0052,-0.0052,0.0052,0.0052,0.0079,-4.2727,-2.8485,2.8485,-2.8485,-2.8485,-4.2727
23.280000,39.0168,-63.9888,63.9888,26.0112,-63.9888,39.0168,0.0003,0.0002,-0.0002,0.0002,0.0002,0.0003,0.5217,0.3478,-0.3478,0.3478,0.3478,0.5217
23.284000,39.0168,-63.9888,63.9888,26.0112,-63.9888,39.0168,0.0119,0.0079,-0.0079,0.0079,0.0079,0.0119,5.2171,3.4781,-3.4781,3.4781,3.4781,5.2171
23.288000,39.0169,-63.9887,63.9887,26.0113,-63.9887,39.0169,0.0415,0.0277,-0.0277,0.0277,0.0277,0.0415,9.5533,6.3689,-6.3689,6.3689,6.3689,9.5533
23.292000,39.0171,-63.9886,63.9886,26.0114,-63.9886,39.0171,0.0878,0.0585,-0.0585,0.0585,0.0585,0.0878,13.5396,9.0264,-9.0264,9.0264,9.0264,13.5396
23.296000,39.0176,-63.9883,63.9883,26.0117,-63.9883,39.0176,0.1494,0.0996,-0.0996,0.0996,0.0996,0.1494,17.1852,11.4568,-11.4568,11.4568,11.4568,17.1852
23.300000,39.0183,-63.9878,63.9878,26.0122,-63.9878,39.0183,0.2249,0.1499,-0.1499,0.1499,0.1499,0.2249,20.4994,13.6663,-13.6663,13.6663,13.6663,20.4994
23.304000,39.0194,-63.9871,63.9871,26.0129,-63.9871,39.0194,0.3129,0.2086,-0.2086,0.2086,0.2086,0.3129,23.4914,15.6610,-15.6610,15.6610,15.6610,23.4914
23.308000,39.0209,-63.9861,63.9861,26.0139,-63.9861,39.0209,0.4124,0.2749,-0.2749,0.2749,0.2749,0.4124,26.1705,17.4470,-17.4470,17.4470,17.4470,26.1705
23.312000,39.0227,-63.9848,63.9848,26.0152,-63.9848,39.0227,0.5219,0.3479,-0.3479,0.3479,0.3479,0.5219,28.5459,19.0306,-19.0306,19.0306,19.0306,28.5459
23.316000,39.0250,-63.9833,63.9833,26.0167,-63.9833,39.0250,0.6403,0.4269,-0.4269,0.4269,0.4269,0.6403,30.6269,20.4179,-20.4179,20.4179,20.4179,30.6269
23.320000,39.0279,-63.9814,63.9814,26.0186,-63.9814,39.0279,0.7665,0.5110,-0.5110,0.5110,0.5110,0.7665,32.4227,21.6151,-21.6151,21.6151,21.6151,32.4227
23.324000,39.0312,-63.9792,63.9792,26.0208,-63.9792,39.0312,0.8994,0.5996,-0.5996,0.5996,0.5996,0.8994,33.9425,22.6284,-22.6284,22.6284,22.6284,33.9425
23.328000,39.0351,-63.9766,63.9766,26.0234,-63.9766,39.0351,1.0377,0.6918,-0.6918,0.6918,0.6918,1.0377,35.1957,23.4638,-23.4638,23.4638,23.4638,35.1957
23.332000,39.0395,-63.9737,63.9737,26.0263,-63.9737,39.0395,1.1806,0.7871,-0.7871,0.7871,0.7871,1.1806,36.1915,24.1277,-24.1277,24.1277,24.1277,36.1915
23.336000,39.0445,-63.9703,63.9703,26.0297,-63.9703,39.0445,1.3269,0.8846,-0.8846,0.8846,0.8846,1.3269,36.9391,24.6260,-24.6260,24.6260,24.6260,36.9391
23.340000,39.0501,-63.9666,63.9666,26.0334,-63.9666,39.0501,1.4758,0.9838,-0.9838,0.9838,0.9838,1.4758,37.4477,24.9652,-24.9652,24.9652,24.9652,37.4477
23.344000,39.0563,-63.9625,63.9625,26.0375,-63.9625,39.0563,1.6262,1.0841,-1.0841,1.0841,1.0841,1.6262,37.7267,25.1512,-25.1512,25.1512,25.1512,37.7267
23.348000,39.0631,-63.9579,63.9579,26.0421,-63.9579,39.0631,1.7773,1.1849,-1.1849,1.1849,1.1849,1.7773,37.7853,25.1902,-25.1902,25.1902,25.1902,37.7853
23.352000,39.0705,-63.9530,63.9530,26.0470,-63.9530,39.0705,1.9282,1.2855,-1.2855,1.2855,1.2855,1.9282,37.6327,25.0885,-25.0885,25.0885,25.0885,37.6327
23.356000,39.0786,-63.9476,63.9476,26.0524,-63.9476,39.0786,2.0781,1.3854,-1.3854,1.3854,1.3854,2.0781,37.2782,24.8521,-24.8521,24.8521,24.8521,37.2782
23.360000,39.0872,-63.9419,63.9419,26.0581,-63.9419,39.0872,2.2262,1.4841,-1.4841,1.4841,1.4841,2.2262,36.7310,24.4873,-24.4873,24.4873,24.4873,36.7310
23.364000,39.0964,-63.9358,63.9358,26.0642,-63.9358,39.0964,2.3717,1.5811,-1.5811,1.5811,1.5811,2.3717,36.0004,24.0003,-24.0003,24.0003,24.0003,36.0004
23.368000,39.1061,-63.9292,63.9292,26.0708,-63.9292,39.1061,2.5139,1.6760,-1.6760,1.6760,1.6760,2.5139,35.0956,23.3971,-23.3971,23.3971,23.3971,35.0956
23.372000,39.1165,-63.9224,63.9224,26.0776,-63.9224,39.1165,2.6522,1.7682,-1.7682,1.7682,1.7682,2.6522,34.0260,22.6840,-22.6840,22.6840,22.6840,34.0260
23.376000,39.1273,-63.9151,63.9151,26.0849,-63.9151,39.1273,2.7859,1.8573,-1.8573,1.8573,1.8573,2.7859,32.8006,21.8671,-21.8671,21.8671,21.8671,32.8006
23.380000,39.1387,-63.9075,63.9075,26.0925,-63.9075,39.1387,2.9144,1.9430,-1.9430,1.9430,1.9430,2.9144,31.4289,20.9526,-20.9526,20.9526,20.9526,31.4289
23.384000,39.1506,-63.8996,63.8996,26.1004,-63.8996,39.1506,3.0372,2.0248,-2.0248,2.0248,2.0248,3.0372,29.9200,19.9466,-19.9466,19.9466,19.9466,29.9200
23.388000,39.1630,-63.8913,63.8913,26.1087,-63.8913,39.1630,3.1536,2.1024,-2.1024,2.1024,2.1024,3.1536,28.2831,18.8554,-18.8554,18.8554,18.8554,28.2831
23.392000,39.1759,-63.8828,63.8828,26.1172,-63.8828,39.1759,3.2633,2.1755,-2.1755,2.1755,2.1755,3.2633,26.5276,17.6851,-17.6851,17.6851,17.6851,26.5276
23.396000,39.1891,-63.8739,63.8739,26.1261,-63.8739,39.1891,3.3657,2.2438,-2.2438,2.2438,2.2438,3.3657,24.6627,16.4418,-16.4418,16.4418,16.4418,24.6627
23.400000,39.2028,-63.8648,63.8648,26.1352,-63.8648,39.2028,3.4605,2.3070,-2.3070,2.3070,2.3070,3.4605,22.6977,15.1318,-15.1318,15.1318,15.1318,22.6977
23.404000,39.2168,-63.8555,63.8555,26.1445,-63.8555,39.2168,3.5472,2.3648,-2.3648,2.3648,2.3648,3.5472,20.6417,13.7611,-13.7611,13.7611,13.7611,20.6417
23.408000,39.2312,-63.8459,63.8459,26.1541,-63.8459,39.2312,3.6255,2.4170,-2.4170,2.4170,2.4170,3.6255,18.5041,12.3361,-12.3361,12.3361,12.3361,18.5041
23.412000,39.2458,-63.8361,63.8361,26.1639,-63.8361,39.2458,3.6951,2.4634,-2.4634,2.4634,2.4634,3.6951,16.2941,10.8627,-10.8627,10.8627,10.8627,16.2941
23.416000,39.2607,-63.8262,63.8262,26.1738,-63.8262,39.2607,3.7558,2.5038,-2.5038,2.5038,2.5038,3.7558,14.0209,9.3473,-9.3473,9.3473,9.3473,14.0209
23.420000,39.2758,-63.8161,63.8161,26.1839,-63.8161,39.2758,3.8072,2.5381,-2.5381,2.5381,2.5381,3.8072,11.6938,7.7959,-7.7959,7.7959,7.7959,11.6938
23.424000,39.2911,-63.8059,63.8059,26.1941,-63.8059,39.2911,3.8493,2.5662,-2.5662,2.5662,2.5662,3.8493,9.3221,6.2147,-6.2147,6.2147,6.2147,9.3221
23.428000,39.3066,-63.7956,63.7956,26.2044,-63.7956,39.3066,3.8817,2.5878,-2.5878,2.5878,2.5878,3.8817,6.9149,4.6099,-4.6099,4.6099,4.6099,6.9149
23.432000,39.3222,-63.7852,63.7852,26.2148,-63.7852,39.3222,3.9045,2.6030,-2.6030,2.6030,2.6030,3.9045,4.4816,2.9878,-2.9878,2.9878,2.9878,4.4816
23.436000,39.3378,-63.7748,63.7748,26.2252,-63.7748,39.3378,3.9176,2.6117,-2.6117,2.6117,2.6117,3.9176,2.0314,1.3543,-1.3543,1.3543,1.3543,2.0314
23.440000,39.3535,-63.7643,63.7643,26.2357,-63.7643,39.3535,3.9208,2.6139,-2.6139,2.6139,2.6139,3.9208,-0.4264,-0.2843,0.2843,-0.2843,-0.2843,-0.4264
23.444000,39.3692,-63.7539,63.7539,26.2461,-63.7539,39.3692,3.9142,2.6094,-2.6094,2.6094,2.6094,3.9142,-2.8826,-1.9218,1.9218,-1.9218,-1.9218,-2.8826
23.448000,39.3848,-63.7435,63.7435,26.2565,-63.7435,39.3848,3.8977,2.5985,-2.5985,2.5985,2.5985,3.8977,-5.3280,-3.5520,3.5520,-3.5520,-3.5520,-5.3280
23.452000,39.4004,-63.7331,63.7331,26.2669,-63.7331,39.4004,3.8716,2.5810,-2.5810,2.5810,2.5810,3.8716,-7.7533,-5.1689,5.1689,-5.1689,-5.1689,-7.7533
23.456000,39.4158,-63.7228,63.7228,26.2772,-63.7228,39.4158,3.8358,2.5572,-2.5572,2.5572,2.5572,3.8358,-10.1492,-6.7661,6.7661,-6.7661,-6.7661,-10.1492
23.460000,39.4310,-63.7126,63.7126,26.2874,-63.7126,39.4310,3.7904,2.5270,-2.5270,2.5270,2.5270,3.7904,-12.5065,-8.3377,8.3377,-8.3377,-8.3377,-12.5065
23.464000,39.4461,-63.7026,63.7026,26.2974,-63.7026,39.4461,3.7358,2.4905,-2.4905,2.4905,2.4905,3.7358,-14.8160,-9.8773,9.8773,-9.8773,-9.8773,-14.8160
23.468000,39.4609,-63.6927,63.6927,26.3073,-63.6927,39.4609,3.6720,2.4480,-2.4480,2.4480,2.4480,3.6720,-17.0683,-11.3789,11.3789,-11.3789,-11.3789,-17.0683
23.472000,39.4754,-63.6830,63.6830,26.3170,-63.6830,39.4754,3.5993,2.3995,-2.3995,2.3995,2.3995,3.5993,-19.2543,-12.8362,12.8362,-12.8362,-12.8362,-19.2543
23.476000,39.4897,-63.6735,63.6735,26.3265,-63.6735,39.4897,3.5181,2.3454,-2.3454,2.3454,2.3454,3.5181,-21.3647,-14.2431,14.2431,-14.2431,-14.2431,-21.3647
23.480000,39.5036,-63.6643,63.6643,26.3357,-63.6643,39.5036,3.4285,2.2857,-2.2857,2.2857,2.2857,3.4285,-23.3902,-15.5935,15.5935,-15.5935,-15.5935,-23.3902
23.484000,39.5171,-63.6553,63.6553,26.3447,-63.6553,39.5171,3.3311,2.2207,-2.2207,2.2207,2.2207,3.3311,-25.3217,-16.8811,16.8811,-16.8811,-16.8811,-25.3217
23.488000,39.5302,-63.6465,63.6465,26.3535,-63.6465,39.5302,3.2261,2.1507,-2.1507,2.1507,2.1507,3.2261,-27.1497,-18.0998,18.0998,-18.0998,-18.0998,-27.1497
23.492000,39.5429,-63.6381,63.6381,26.3619,-63.6381,39.5429,3.1140,2.0760,-2.0760,2.0760,2.0760,3.1140,-28.8651,-19.2434,19.2434,-19.2434,-19.2434,-28.8651
23.496000,39.5551,-63.6299,63.6299,26.3701,-63.6299,39.5551,2.9953,1.9969,-1.9969,1.9969,1.9969,2.9953,-30.4587,-20.3058,20.3058,-20.3058,-20.3058,-30.4587
23.500000,39.5669,-63.6221,63.6221,26.3779,-63.6221,39.5669,2.8705,1.9137,-1.9137,1.9137,1.9137,2.8705,-31.9212,-21.2808,21.2808,-21.2808,-21.2808,-31.9212
23.504000,39.5781,-63.6146,63.6146,26.3854,-63.6146,39.5781,2.7401,1.8268,-1.8268,1.8268,1.8268,2.7401,-33.2432,-22.1622,22.1622,-22.1622,-22.1622,-33.2432
